id,predicted
55052,6.2857131670071e-229
55059,1.3943653557408202e-222
55060,2.1490024948230462e-221
55061,3.635358084884796e-221
55071,4.029651704399349e-213
55075,1.7969640282969032e-224
55080,9.254428974932267e-220
55083,2.3553665589732626e-234
55089,2.4819545373036265e-226
55091,1.0497789764141522e-211
55094,4.095584445370095e-231
55101,1.1268537676841639e-210
55109,3.4038186229510577e-222
55111,2.792365433034809e-221
55116,6.879619238269202e-198
55131,1.2630100589655928e-231
55134,3.1261668893612683e-229
55143,6.223931920058734e-247
55148,1.5748155873680362e-222
55152,1.1208234660831344e-239
55161,4.882407465840841e-234
55162,2.318727616039936e-238
55174,1.72452277377499e-223
55183,5.3111920354415245e-214
55184,1.1637633972605275e-218
55185,4.8882011447494135e-226
55189,1.0838482558323324e-208
55197,5.8554238534737e-231
55198,9.093654657707342e-203
55204,2.324287246793928e-226
55205,1.270395715069459e-226
55206,5.202252936014745e-211
55208,4.287884849789675e-231
55234,2.8432737502513376e-212
55236,4.0798270224680264e-188
55242,2.2970095966555516e-245
55248,5.662880008685439e-222
55253,2.7332672784872288e-216
55254,2.9082878580544695e-216
55259,5.642486019039791e-213
55279,4.0806762907096315e-242
55280,2.4612927038914817e-228
55294,2.2144021234455647e-258
55299,8.264654619405984e-212
55300,2.429342171703551e-223
55304,3.890810144380752e-221
55305,2.5318506700610133e-224
55313,1.3454618235554353e-228
55319,1.8655632747352422e-215
55320,2.924250510916275e-218
55323,4.6000258686007735e-148
55324,9.565444954438236e-228
55332,2.111858005748105e-219
55346,3.882718004507094e-250
55348,1.0183626180254007e-201
55354,4.10653854932019e-216
55363,4.000994771031188e-224
55373,2.404461349532702e-188
55376,1.8506456968211792e-202
55388,1.3446047127975469e-235
55392,7.720118398136385e-206
55400,1.6171083129043753e-238
55403,8.494736654020911e-231
55404,1.309824648868953e-236
55406,8.698385708264164e-233
55408,3.44663918464219e-244
55409,5.4310354465013835e-238
55416,4.5689512640495654e-216
55420,8.308371334116348e-159
55424,7.878545417434801e-190
55440,4.4199470092271526e-226
55445,1.525581050552755e-228
55448,1.4160718338760102e-239
55456,5.7523656034590855e-207
55461,2.235606567732156e-239
55470,7.450876485561969e-200
55471,1.0009504074556112e-230
55476,1.2749860666322547e-225
55488,3.4825025803078756e-229
55491,3.749357750785995e-251
55494,1.1439660594392313e-230
55495,8.601732786230652e-224
55500,3.5393819226301935e-223
55503,4.558175270049762e-225
55509,8.621790006040158e-185
55517,3.405580587459461e-204
55524,2.857434696588482e-227
55526,6.880230671856894e-234
55530,1.0192586798670404e-226
55532,1.3235957394714568e-217
55550,5.366276224748791e-253
55552,1.0177779568490331e-243
55554,1.0270439687665636e-223
55559,2.6944320115609305e-237
55561,2.5739599227083866e-219
55568,4.098772553345683e-249
55571,4.202234959920512e-224
55573,1.8857134279246564e-245
55584,4.969508691682339e-175
55586,7.892765728955595e-227
55587,1.591757085822938e-224
55605,1.2970953285117183e-227
55610,3.4643791567551104e-245
55612,1.3584097829927628e-211
55616,4.859200904255191e-235
55620,2.760159844397551e-219
55637,2.9995063810565547e-224
55640,3.4518115171766927e-211
55644,5.382615002407678e-221
55645,3.641603967696518e-206
55647,1.510553473785923e-206
55653,8.180813346005389e-209
55655,9.197251228623964e-254
55665,7.944169512982674e-211
55667,1.0263029888847362e-203
55670,1.9866588052346613e-203
55671,1.0562945589248641e-204
55675,8.293114417166855e-220
55680,1.339775947764048e-227
55682,8.711023227795848e-248
55688,9.236533606401848e-216
55691,1.2788339521677215e-220
55699,9.701650683346953e-238
55702,6.879461075592915e-219
55708,9.439026730593508e-222
55709,3.199837730115701e-251
55710,1.3280617891626972e-219
55717,1.0102975434138683e-235
55721,2.0714813012092855e-210
55722,6.619737209877182e-234
55723,3.8778916685758436e-228
55725,9.928508349824004e-182
55734,8.818720987166679e-206
55737,5.829559044624172e-224
55742,7.420899447407258e-213
55745,1.0087807518317213e-250
55746,5.690479942398197e-215
55749,5.175352853729567e-189
55753,1.083404576354778e-225
55754,7.131576128274677e-227
55756,1.8185055145384075e-177
55759,2.20052172883931e-223
55769,9.734512042922842e-228
55777,6.2396381002615325e-204
55780,9.60302573604446e-218
55781,6.664341270527318e-205
55782,3.656264698402603e-234
55783,6.950224254746661e-219
55787,1.8175174888541017e-226
55791,3.92625726000035e-248
55793,6.746216244060228e-223
55800,4.373198736625996e-226
55801,3.3314180679496565e-230
55812,6.434204369745497e-229
55821,2.336501120401101e-218
55824,1.7300624718845825e-217
55827,1.6963244475910915e-248
55845,6.362025663352792e-239
55846,3.7259170166363727e-211
55854,5.1820199664659544e-229
55859,2.1860636816170014e-251
55863,2.886536806090903e-218
55866,9.713494609500642e-228
55869,3.3857195791778696e-211
55878,9.151599719684915e-235
55885,1.3331584725624003e-218
55888,5.359915207412058e-249
55891,3.312451264126367e-228
55903,2.815993305059601e-250
55909,1.3362679726445482e-253
55920,1.875041041214434e-224
55927,5.1553512833349584e-217
55928,7.839629443655734e-207
55937,4.435230508784808e-219
55945,1.086425624022176e-224
55952,2.3655647630744607e-209
55954,6.330692766224832e-219
55955,1.6758383126693202e-209
55958,1.7809133138472467e-229
55962,7.116598293757588e-201
55969,1.6887015759631865e-211
55973,3.038044805131746e-189
55976,8.196820147354224e-190
55979,4.621216767929159e-190
55989,7.598924507093105e-178
55991,1.6170215634752475e-257
55995,4.627381953855886e-246
56000,1.1675148113618931e-234
56006,7.436225889798001e-223
56008,6.798300703597038e-181
56009,3.1743856151665165e-232
56012,2.13999042074671e-193
56019,6.547220297167969e-221
56025,3.674517567230625e-243
56032,2.815993305059601e-250
56035,3.1706938336231936e-253
56038,2.4262801871223244e-219
56039,2.105336689816236e-225
56044,9.648311873259116e-210
56051,4.47208336478961e-232
56055,3.754317161587304e-245
56070,8.179075970422509e-218
56073,3.2602260574961894e-208
56076,9.713163697232256e-188
56083,2.0737540147374243e-220
56086,3.9997666069136845e-216
56091,2.5350786873713494e-219
56099,3.466361756458046e-221
56105,1.1711547727670604e-192
56106,3.7110749549212694e-188
56108,3.988495575164738e-210
56117,1.7055701155976814e-222
56121,2.4997851535313245e-228
56125,8.246698370371836e-227
56128,1.2710622411249427e-167
56129,6.2620240675613945e-204
56138,5.07369224471123e-212
56157,1.5610609326283561e-221
56164,2.1790817837095848e-220
56170,2.809618294987808e-202
56172,1.2911029806244405e-216
56178,1.7672648489549282e-213
56182,9.644061178285266e-233
56191,3.346971043459642e-228
56196,2.5399844215311508e-219
56217,2.37941361535315e-246
56225,2.871543240182257e-230
56229,3.4089155588467116e-238
56234,2.7261425987670122e-223
56239,2.2806332803464443e-214
56241,3.92625726000035e-248
56248,7.7767962057044725e-208
56257,2.665813342000765e-223
56260,2.084776212178929e-207
56275,3.182860927054303e-200
56278,6.900393121466346e-207
56283,3.996885867178924e-218
56285,6.152695346116369e-228
56295,1.4123094942410441e-213
56299,1.2918860519853338e-188
56303,2.6460961634894045e-202
56304,2.060024693101605e-223
56312,4.834251560982981e-217
56319,2.9365522920238012e-229
56322,2.5190312804329993e-222
56324,9.474512907169127e-236
56326,8.571991974488198e-241
56339,6.512184049672671e-172
56355,5.079458455521297e-208
56357,8.82160510300954e-223
56358,2.8651357654336476e-140
56361,1.5746196729555616e-218
56370,4.40034656178966e-227
56372,2.329561313669975e-199
56380,1.470353506350965e-198
56381,1.9921687802128594e-246
56392,4.059169574065454e-224
56394,3.059287441073909e-219
56395,5.530693994701936e-230
56397,1.3697118314721152e-226
56404,1.7607107505308743e-224
56411,1.5504463018519948e-226
56413,4.219657276093838e-215
56414,1.0379576775663099e-232
56425,2.5850868894121577e-226
56426,3.422700813300241e-232
56434,3.0674240934011654e-223
56435,1.4949806009598344e-223
56436,3.757088283344818e-235
56452,3.519928958439258e-195
56460,2.2414567328921125e-218
56462,5.162989023788644e-210
56472,3.3087193081784334e-227
56476,2.7961738112615204e-218
56479,3.662727000685302e-204
56484,2.5381250817417495e-228
56488,1.1567355863235315e-230
56498,2.7303023206818958e-236
56500,8.922736557886345e-231
56504,6.428649969892421e-184
56505,2.061580332466891e-146
56506,2.165345401023627e-222
56507,1.5630748004960358e-227
56512,1.8635067212283644e-219
56517,3.542804868610294e-223
56535,5.886137998730035e-228
56536,8.371535311344088e-204
56541,4.360535240759387e-226
56542,2.0554356233083638e-204
56548,1.045383298068175e-206
56549,1.344122558045615e-200
56552,8.684446490724262e-235
56564,9.337687681989348e-219
56574,5.22607911190512e-235
56580,9.060966608857563e-233
56586,7.57295416127832e-173
56589,6.564318119191721e-234
56591,6.445741071616551e-185
56593,1.274930941110858e-221
56596,2.2662870651041575e-215
56599,1.5595526849398014e-221
56602,1.0380930295896667e-211
56612,2.058034362412523e-223
56620,7.52371604339236e-241
56628,1.8738123505437524e-228
56631,9.485154435690278e-216
56632,5.392854280149114e-201
56633,3.1533593721333074e-235
56644,1.9422447013078932e-164
56646,1.5384468122335062e-193
56648,5.965522135851168e-217
56649,9.069580176236445e-221
56666,2.8347634513042797e-185
56677,4.7868261376782463e-231
56679,2.0101210115996394e-246
56688,5.30929864997009e-204
56689,9.154205165997787e-232
56698,1.6565263252080249e-217
56708,4.511325890972972e-220
56710,1.0269814618462325e-217
56717,1.6788716783524792e-218
56721,3.2164492820747974e-223
56730,2.210905998019399e-222
56746,3.158120501578334e-216
56748,3.212114417061882e-241
56749,1.452044426930124e-214
56755,4.751973995689159e-247
56756,7.572715055008158e-206
56767,6.115689350840887e-243
56775,4.012910447986948e-222
56779,3.8981267766490555e-253
56783,3.4173870428339926e-217
56791,5.934787470115722e-144
56792,1.103747626462543e-222
56797,1.6618904476706562e-218
56810,1.5142932496417862e-200
56812,5.738882093039836e-217
56817,7.137025980144867e-249
56820,5.5202431778970226e-219
56822,5.056035571638219e-216
56830,2.7947277860425537e-247
56846,1.4181286489999726e-213
56848,8.5845794995499e-152
56855,4.488766728382527e-232
56863,1.2165147447934764e-231
56865,2.741794713759719e-208
56872,3.3297973970224066e-224
56884,4.028097867690263e-220
56885,8.432087876593473e-237
56898,7.769892517170771e-200
56901,1.6702279638881358e-203
56908,3.783840124367252e-194
56909,6.152068817500961e-215
56931,3.267945767790416e-221
56942,1.1117956627806408e-216
56944,1.541353479950672e-218
56945,4.619289143947223e-229
56950,5.603386052397899e-242
56954,8.581713563250562e-197
56964,1.0106840359416623e-194
56968,6.051621246321712e-228
56971,2.5001760790283616e-211
56976,1.756333013270081e-229
56978,3.312140242867236e-213
56984,3.423265967240397e-221
56992,6.292533114273692e-217
56994,3.059682907856957e-232
56999,2.3452609905127725e-219
57003,1.0469135443162429e-244
57005,3.184860029732752e-219
57032,2.1117501839219007e-238
57035,8.105413400134306e-211
57037,1.733110162019523e-215
57040,1.3290213228314943e-239
57042,1.6621477082064862e-224
57044,2.7111754199022194e-215
57061,1.8536797196091732e-221
57064,2.7613384665392005e-236
57065,2.2491753138022735e-226
57066,8.839692156177827e-234
57067,9.95803475618971e-227
57068,7.3116616161971165e-205
57074,6.556026552558761e-208
57077,6.832450112374536e-226
57081,2.6297580298028554e-217
57084,8.384726940721265e-221
57089,1.0477873242883616e-230
57090,3.523936511612802e-219
57093,3.162577664682731e-229
57094,9.45853599074757e-239
57096,5.857693330609027e-222
57106,2.0667751013692976e-224
57110,8.005519243986996e-215
57135,6.447618362284297e-232
57140,4.42821245532188e-224
57141,1.7275421895278243e-216
57146,1.6157118025066767e-238
57150,6.380918867964659e-226
57154,5.577542299364156e-226
57160,2.8933917773206486e-212
57165,1.517699439928479e-238
57167,4.613880386787554e-250
57169,6.549275213993766e-232
57172,1.1317660484405008e-210
57174,9.433312535042057e-225
57181,4.513392610208225e-244
57183,1.586169370880262e-226
57188,7.874331118421293e-148
57190,7.830039924482416e-221
57192,5.88255279816749e-223
57198,4.725998084130224e-223
57199,4.6700126737475835e-226
57201,6.243532674823148e-211
57229,1.2497337612357132e-223
57230,9.878476215219126e-222
57231,1.4836065559198534e-229
57237,5.9635277722124964e-226
57238,2.5623582993619954e-185
57259,2.6322499808947205e-213
57269,2.286174377371925e-195
57270,7.638960797686303e-220
57271,1.8534153615092746e-222
57276,5.8231451936223995e-217
57280,1.149787586722109e-219
57283,2.3717391960758345e-186
57287,3.0589766634920864e-215
57288,1.4167970706414532e-222
57289,7.698612300750638e-224
57300,2.4557183031075426e-241
57303,2.9648120012875035e-212
57307,4.169079843729473e-220
57308,3.997665676401595e-209
57314,2.3602562110415346e-227
57319,1.8905287359079832e-265
57323,3.2534219705638494e-228
57324,4.362678716045931e-244
57326,5.496798415135199e-235
57328,2.2102620436003437e-235
57340,1.0110343913035913e-210
57342,4.118077697164094e-241
57345,1.4804308941162256e-211
57348,2.6692131974154105e-243
57349,6.594622260842638e-221
57350,3.4865078064366122e-230
57351,4.202234959920512e-224
57360,2.8999624685318127e-261
57362,1.3590226783143067e-193
57363,4.172986448323624e-188
57365,1.5742212411892575e-243
57366,1.0895302369798143e-224
57369,1.349480737604214e-192
57374,2.1199928825800043e-228
57378,1.07756997972297e-232
57381,3.5393819226301935e-223
57382,4.684418823857388e-242
57387,3.848253051909619e-215
57388,1.7838442314523346e-212
57389,8.75366823574353e-196
57394,8.924528193587775e-223
57402,1.2354068831425028e-188
57406,6.643782582420156e-250
57407,2.5112801980860194e-228
57408,1.6929181236810363e-185
57413,9.391510156065296e-227
57415,8.154610127328094e-226
57427,2.702592528804844e-206
57428,3.6733863357192964e-223
57430,4.146638519911291e-226
57431,9.379378664887507e-179
57434,4.0908157098599624e-237
57441,4.092169395492804e-213
57442,4.317541709103252e-210
57454,4.67289477494836e-221
57470,3.219436786254893e-234
57471,1.1257865333450273e-229
57475,1.035926256768886e-213
57492,5.2305886552323916e-226
57495,9.140291978221914e-218
57497,1.3588491147829504e-246
57512,1.9790665978274496e-225
57514,5.424384265695787e-234
57515,3.32510363117639e-249
57519,7.195629981437096e-208
57538,2.8633302567224383e-219
57548,1.7468141135494102e-229
57551,3.2766168709359248e-223
57564,1.753239436192218e-171
57571,3.916611523060138e-222
57573,2.080606096771381e-242
57574,4.236594650324627e-220
57576,4.3078491778718626e-222
57577,1.886214930052564e-221
57582,1.3855177614499303e-225
57592,4.762138321025962e-214
57595,1.1231179106128868e-215
57597,1.3566957376250694e-228
57602,2.980794854131556e-214
57613,2.7361634124313256e-192
57615,3.495973827350749e-247
57622,2.239129302857679e-214
57625,1.46908724626483e-247
57640,1.1177783673066339e-246
57642,1.3726525209657915e-228
57644,2.487930374680886e-216
57649,2.220324034676979e-200
57652,2.8192423975049465e-239
57663,2.383554599352815e-210
57664,7.056475311769541e-187
57667,5.232624761773133e-201
57668,2.0933901010928139e-215
57671,9.067863504806045e-211
57675,1.1781960284882303e-229
57683,1.0506773648321372e-194
57685,1.140822603664458e-208
57689,2.5424408474495188e-219
57696,2.909711438275975e-216
57708,8.813081947232681e-223
57712,2.932323843788108e-226
57716,1.5995686471401578e-188
57717,2.096605708536572e-211
57718,2.5230623695095314e-248
57721,3.842858340190322e-225
57723,3.213543231729585e-218
57724,1.0309402915076156e-227
57725,2.223664811845022e-214
57729,3.60886157425465e-159
57735,1.280734325687634e-215
57736,1.1992480935966168e-214
57744,6.265032626783476e-219
57748,6.270869156500938e-232
57751,1.3494446195226936e-227
57791,2.086745147019163e-196
57794,4.0451917941077324e-223
57797,3.7723059077681073e-249
57803,3.018994482904221e-181
57806,1.248372315919506e-235
57807,1.1839710171636852e-224
57808,1.7900627780768945e-226
57809,2.740785129838397e-222
57815,1.247028962662861e-214
57816,1.214990797863167e-217
57819,2.57424569418751e-232
57821,4.9776474364338226e-254
57822,1.8426731448788819e-199
57827,3.3778125684851777e-211
57834,5.790332635209276e-213
57836,2.0685711332491852e-207
57837,3.676264089958308e-225
57839,9.872151910426e-213
57845,1.5898041438041297e-208
57851,4.496905473549391e-225
57855,4.095864828816989e-191
57858,5.300301858414159e-231
57859,1.1527756410891498e-231
57861,1.3786024673815901e-221
57866,1.3771520296702936e-206
57867,6.271718058696256e-227
57872,4.5174117312310844e-214
57875,6.86020977699959e-176
57879,1.3153834143285028e-237
57887,4.998213071311475e-214
57888,1.0811255891215969e-247
57897,5.771226109639557e-245
57900,1.3966282623768571e-212
57903,3.698489988209725e-251
57905,1.6183388704647783e-208
57912,3.1736443382006852e-204
57914,1.4127753164231496e-219
57915,9.088707007277628e-205
57916,4.865985675319413e-233
57923,2.0726591955840756e-195
57925,5.74027632604749e-212
57926,1.0695708367808175e-223
57929,7.710155913333488e-148
57931,3.3892796280056258e-236
57947,3.535962283785775e-223
57951,2.84340224426409e-208
57957,5.233620160402719e-222
57961,1.665052887335723e-210
57964,5.76239938746501e-226
57968,1.5986115832245444e-212
57969,1.3575647382689021e-217
57977,2.9509100561705093e-217
57978,9.544772321785748e-227
57982,1.634279267532699e-204
57983,6.636143714764431e-215
57991,1.2750480858896502e-216
57998,2.985457118083271e-219
58001,9.813935417128355e-242
58002,3.269707581677982e-195
58003,1.5746196729555616e-218
58016,1.0889290751885376e-225
58024,6.268855809119015e-225
58029,7.905436655248825e-230
58032,1.693000140937346e-215
58039,4.028902887158726e-239
58041,1.187878246039666e-255
58044,5.408379690583167e-233
58050,1.1147680338224395e-220
58051,1.0111015288441605e-188
58052,5.70172223690014e-242
58054,2.6925116771599723e-216
58064,9.800743370196247e-204
58068,1.1126753759163825e-218
58076,1.344122558045615e-200
58080,1.5931519865926743e-190
58082,6.620593306416596e-241
58088,1.467664775560389e-225
58092,1.540315077923365e-182
58093,4.340272353232324e-228
58095,4.1981748934524384e-224
58098,2.0904554614148987e-225
58107,2.0447710433662716e-209
58110,3.8627206226743546e-229
58112,9.24218700094597e-212
58118,2.94498951242814e-225
58123,2.8565679287961177e-214
58126,1.5127305685295586e-228
58130,3.36434947057265e-201
58135,5.975402092687272e-224
58143,9.233136589078182e-201
58149,1.2750480858896502e-216
58154,4.64717089147085e-213
58157,6.213076128023151e-237
58161,4.313487289100187e-251
58163,9.455262479581584e-230
58165,5.75144390006791e-206
58168,4.811352974574063e-188
58171,3.2366927290355114e-224
58173,4.373198736625996e-226
58174,7.382026608062942e-252
58175,8.10467233166553e-247
58177,3.415604570309671e-212
58180,1.2898555577654055e-216
58184,2.0017648094906152e-225
58186,6.90283723789986e-223
58190,7.123413261309591e-214
58197,5.448470940825704e-234
58200,4.1467328514358913e-225
58202,1.2135622485954768e-226
58208,2.0824344735391497e-208
58209,2.476001576897496e-230
58212,1.5841036724328283e-243
58225,4.149174548367483e-225
58227,1.8567445215606733e-157
58237,1.3477348357283108e-228
58240,1.2344354016397231e-229
58241,1.8574674462696473e-230
58242,7.643518035095343e-193
58244,5.1195666029426395e-223
58247,3.588421025965373e-236
58248,1.0130149655963423e-254
58252,1.6398055546438273e-224
58264,8.621259509955373e-227
58265,3.539348060457239e-189
58268,1.2229730986938149e-242
58274,2.4527673123970625e-237
58276,2.5448996489725734e-219
58281,5.801799936110085e-228
58282,1.462205044434864e-225
58284,3.92625726000035e-248
58285,6.263248899210415e-222
58288,5.048437095543815e-218
58296,2.9927255912855654e-223
58298,1.2355619966784281e-233
58306,7.47485132702925e-221
58309,1.3328474668571345e-229
58312,1.884943661401908e-229
58323,3.5931539451588706e-224
58326,2.8199994881108636e-209
58337,8.773120262447915e-195
58339,3.193763551011187e-244
58341,4.960081559605822e-210
58345,3.3314180679496565e-230
58346,1.1715656752799022e-212
58357,5.0699837106814914e-219
58359,3.3382347295479156e-221
58363,1.436512480235319e-185
58365,7.144878108770024e-238
58381,3.6268487122504215e-225
58385,2.552555726682943e-239
58388,2.01513372902822e-170
58390,1.0227037159737053e-222
58392,1.68956893564426e-207
58395,4.204251064730959e-219
58396,1.626503650622297e-210
58398,1.2257755955927327e-211
58407,9.987331900150542e-213
58412,2.3028017519469416e-223
58414,2.3625798866673443e-226
58426,6.619737209877182e-234
58428,4.334962236189183e-218
58432,3.916072411992253e-221
58433,5.248633142748529e-215
58436,1.3885754544258374e-227
58443,1.0039685289542988e-221
58445,1.5042016626062133e-232
58446,7.788544176939026e-209
58451,1.4245818172163326e-254
58453,4.290547676134377e-221
58461,2.2684787975627166e-215
58466,6.994580542275172e-217
58468,7.612745883928079e-212
58478,1.44479792261284e-234
58482,4.054156251118488e-201
58484,1.0658808853474424e-209
58494,3.728422029973672e-223
58495,1.3366230690164758e-230
58496,6.324743526318411e-227
58499,4.674232716701743e-214
58507,3.835046854799743e-207
58518,2.94498951242814e-225
58524,2.736480597396472e-178
58530,4.776301720082932e-236
58531,1.1954261586616113e-235
58539,2.9149362242855414e-238
58540,9.254269009214736e-233
58544,1.3185456515761026e-223
58547,4.883831408585479e-233
58552,2.062373692078829e-209
58562,2.0494843390977577e-203
58564,2.80816035281077e-218
58567,2.496414141921737e-250
58569,8.400645878974004e-218
58571,3.3571302015982544e-184
58586,8.212486083793992e-255
58603,2.208495852370279e-220
58604,9.57799397889556e-225
58605,1.6029990647341343e-227
58607,1.3049187851860889e-222
58608,4.0451917941077324e-223
58633,5.0180147681040253e-225
58635,3.511828810124365e-215
58637,9.707601302709364e-243
58640,2.512924765042719e-222
58641,6.332778799836087e-184
58650,1.2295371238791086e-182
58658,1.3590101766566916e-227
58661,2.9149362242855414e-238
58667,2.6940640905892972e-238
58672,2.1953861056683355e-215
58677,1.831282678676913e-217
58678,1.13991341066297e-215
58686,2.3205742301315723e-240
58690,7.590405313989879e-210
58693,4.2434135054891245e-251
58695,9.060817434805072e-221
58705,5.4377948587729636e-226
58707,1.632804768606477e-210
58712,1.7767776632196784e-233
58713,7.472833636602333e-220
58719,1.3584097829927628e-211
58720,2.1637705538328385e-229
58731,1.8199081268177628e-245
58739,4.5493715955066625e-225
58746,1.6499125787414988e-233
58749,1.239710078136711e-200
58750,1.5406238063028135e-185
58754,7.435691780031378e-226
58760,1.3577748685008652e-224
58764,1.0525046729050909e-218
58765,1.3958413126815015e-76
58766,7.1640366358241075e-208
58788,7.49262102970358e-206
58795,4.2332974204773406e-223
58808,4.834700361246453e-221
58817,3.92625726000035e-248
58819,2.7609283508325177e-189
58825,3.1261668893612683e-229
58826,4.49778581533927e-225
58836,1.4298169297599795e-211
58839,2.1010688505733753e-212
58848,1.90406117711578e-225
58849,1.480706726118098e-243
58853,1.5168955604378472e-211
58856,4.7031952128920087e-203
58860,1.1848432353061752e-211
58864,1.4558561768519706e-218
58874,2.28083089828641e-252
58875,8.577089331612781e-228
58876,2.8063477834912607e-217
58896,1.7488285348636534e-187
58897,1.1543784507636843e-228
58901,1.2377260142541976e-244
58902,1.0658808853474424e-209
58906,4.747972391312816e-227
58908,1.2272130061936539e-221
58910,2.4650785385702664e-226
58915,4.1981748934524384e-224
58917,3.148041847156474e-238
58918,2.4406968816488117e-212
58919,1.4228361263820695e-226
58928,1.53812394335384e-238
58931,1.1704560946469307e-231
58938,8.131599570290345e-264
58943,5.166682094870074e-258
58945,3.9314891245545786e-228
58971,3.232946080728986e-213
58977,6.711305438360391e-234
58981,3.01485110206158e-199
58982,2.5736272170895523e-219
58991,5.116184667812927e-214
58993,1.6637551758210326e-224
59003,6.686704983799238e-230
59006,4.038064988528601e-208
59007,3.172697341586551e-216
59010,2.4781209937764348e-217
59012,5.3654182004944524e-225
59013,7.833682425421666e-215
59014,1.5555439507494475e-218
59016,1.4654674843731387e-185
59018,3.450631154433375e-218
59025,7.228465117273787e-228
59034,1.306657823224877e-215
59036,6.542211614919035e-219
59037,2.802500054036854e-253
59040,8.752729112258273e-202
59046,1.4812155418468967e-226
59054,3.0074477631383447e-227
59059,4.257994949386903e-229
59068,3.5796812621579218e-264
59069,7.861799306921832e-226
59071,2.4687460687914383e-225
59075,3.199623862070319e-222
59076,5.511386435159229e-250
59078,9.917418582739176e-222
59091,1.848092384588141e-226
59094,3.388196036740095e-230
59098,1.6913765302659983e-255
59108,6.275876145401938e-170
59114,2.0996811450448985e-191
59115,4.8410537005907045e-200
59119,4.906335251552631e-191
59125,1.3744350931084973e-219
59129,8.530258677542203e-216
59131,1.416209526366248e-172
59132,6.318465645652827e-219
59137,5.126387392546265e-248
59138,3.621510005019525e-194
59140,1.8947738452691626e-230
59141,2.7239840330108888e-257
59142,6.327312243689107e-221
59144,1.6605417936702525e-224
59151,1.2346901357571034e-225
59153,1.248333711730173e-213
59162,1.1009737223140053e-229
59164,9.511588220160779e-230
59169,7.55635561279518e-168
59170,3.018646181061869e-241
59174,5.999614282999653e-218
59177,1.1956808924296724e-231
59188,9.081652196936016e-226
59192,4.389513349701439e-230
59195,1.0367689042816491e-218
59226,3.4764500258791623e-221
59232,6.890682465647717e-226
59242,2.340777765632732e-166
59244,3.744128023420872e-206
59246,1.8105381606972642e-217
59263,5.270198380803875e-221
59265,2.379755520996837e-223
59270,4.2754338956412506e-235
59284,6.696091966754689e-220
59296,8.0473612017575e-245
59305,5.457331940429552e-240
59308,5.171524297816388e-218
59311,3.389075080929071e-226
59318,1.4494101831754639e-210
59333,1.466331065029901e-217
59335,1.2999785910565084e-222
59341,1.755364276672037e-194
59344,1.6167665895838038e-213
59347,5.69299503628229e-231
59350,1.0174307365649027e-230
59351,1.5371496286549367e-182
59355,6.126505237164933e-223
59356,1.6915003240767575e-225
59362,9.17163347717141e-225
59376,1.0704837725882944e-225
59382,1.0506031325873924e-231
59385,9.196978973315275e-224
59386,3.1409116411240997e-236
59398,1.4018774860167766e-231
59400,1.542495046396449e-229
59406,9.278640405278496e-225
59419,1.2924626679692856e-261
59421,2.973458615729835e-222
59428,1.80626385038026e-217
59431,1.0249467492061427e-232
59448,6.920461815050043e-223
59453,1.3515624736831974e-232
59454,1.6128118425132853e-212
59459,2.0289067630111045e-223
59462,1.0059868311546329e-225
59463,4.825890854693053e-205
59466,6.440426906472173e-229
59467,1.2429788002857666e-245
59469,3.809575752780457e-220
59472,4.341109728979156e-227
59473,2.5318345589316536e-200
59476,4.092320417569855e-238
59490,2.1724693838227544e-219
59495,2.6934851959815686e-220
59499,1.549886189965415e-228
59501,7.015264396862763e-235
59502,6.940188511772408e-252
59504,6.568323991184967e-221
59506,7.756984795454917e-217
59509,2.995072152994476e-238
59510,9.864759009082548e-253
59515,9.846243240263305e-221
59520,3.7923180304964365e-213
59526,6.3968252888731075e-230
59528,4.204180160006837e-191
59532,1.6523096674817238e-248
59547,1.8601873584368538e-218
59555,2.7449643492506596e-266
59560,2.145724998419399e-217
59566,1.5152060066187087e-195
59568,2.6254956585533093e-221
59573,1.2211590585609683e-200
59582,1.5810011277725446e-217
59586,2.0282229336097878e-195
59587,3.6049870788124764e-223
59589,2.0546172600202186e-190
59598,1.8776409212940306e-226
59600,1.3054284383164808e-162
59609,8.124072582646573e-252
59613,4.5950257091526154e-184
59617,2.589278351668893e-210
59618,2.889462610844338e-248
59619,3.356609652111973e-215
59624,4.337943022417858e-239
59630,2.1349239106684186e-218
59631,8.864456039110258e-213
59635,5.349102612057568e-201
59640,2.945323816461265e-193
59645,4.0696127959210606e-201
59653,1.833069552719293e-197
59659,2.0940071636155735e-207
59668,6.700804237687696e-225
59670,1.0715456348889326e-208
59671,1.5503722529813285e-226
59679,6.688447441444773e-200
59683,1.4427859172593948e-217
59692,3.906844198260698e-214
59694,1.204968130263407e-190
59697,9.660903030366653e-207
59699,4.8092453983349926e-189
59700,2.2259989036080374e-227
59702,3.5723854667120295e-223
59708,2.9149362242855414e-238
59710,1.3173181657898772e-176
59713,3.6181650849676238e-199
59716,8.993634036282258e-225
59717,3.0185874387704948e-220
59726,5.191294661432538e-244
59727,2.1154899159978556e-241
59728,8.941652781526752e-220
59740,1.6128118425132853e-212
59743,4.0264207680305966e-234
59749,4.0151295967395315e-168
59751,4.207405686047339e-186
59757,1.7900627780768945e-226
59765,3.2254661302067087e-226
59773,5.329947657650486e-156
59778,1.214990797863167e-217
59779,2.020526671040347e-227
